Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
249,F1,27/01/96,Rennes,Lens,2,1,H,,,,,,,,,,,,,,
250,F1,28/01/96,St Etienne,Nantes,0,0,D,0,0,D,,,,,,,,,,,
251,F1,06/02/96,Lens,Lille,1,1,D,,,,,,,,,,,,,,
252,F1,07/02/96,Cannes,Bordeaux,1,1,D,,,,,,,,,,,,,,
253,F1,07/02/96,Le Havre,Nice,0,0,D,0,0,D,,,,,,,,,,,
254,F1,07/02/96,Lyon,Martigues,5,1,H,,,,,,,,,,,,,,
255,F1,07/02/96,Monaco,Paris SG,1,0,H,,,,,,,,,,,,,,
256,F1,07/02/96,Nantes,Bastia,3,1,H,,,,,,,,,,,,,,
257,F1,10/02/96,Auxerre,Lyon,2,0,H,,,,,,,,,,,,,,
258,F1,10/02/96,Bastia,Lens,3,2,H,,,,,,,,,,,,,,
259,F1,10/02/96,Bordeaux,Le Havre,3,1,H,,,,,,,,,,,,,,
260,F1,10/02/96,Guingamp,Nantes,3,1,H,,,,,,,,,,,,,,
261,F1,10/02/96,Lille,Gueugnon,2,0,H,,,,,,,,,,,,,,
262,F1,10/02/96,Martigues,Rennes,1,2,A,,,,,,,,,,,,,,
263,F1,10/02/96,Nice,Strasbourg,2,2,D,,,,,,,,,,,,,,
264,F1,11/02/96,Paris SG,Montpellier,2,3,A,,,,,,,,,,,,,,
265,F1,17/02/96,Cannes,Bastia,1,0,H,,,,,,,,,,,,,,
266,F1,17/02/96,Gueugnon,Guingamp,2,2,D,,,,,,,,,,,,,,
267,F1,17/02/96,Le Havre,Lille,4,1,H,,,,,,,,,,,,,,
268,F1,17/02/96,Lens,Nantes,2,1,H,,,,,,,,,,,,,,
269,F1,17/02/96,Lyon,Nice,1,0,H,,,,,,,,,,,,,,
270,F1,17/02/96,Metz,Martigues,2,0,H,,,,,,,,,,,,,,
271,F1,17/02/96,Monaco,St Etienne,2,0,H,,,,,,,,,,,,,,
272,F1,17/02/96,Montpellier,Bordeaux,3,0,H,,,,,,,,,,,,,,
273,F1,17/02/96,Rennes,Auxerre,2,1,H,,,,,,,,,,,,,,
274,F1,17/02/96,Strasbourg,Paris SG,1,0,H,,,,,,,,,,,,,,
275,F1,23/02/96,Gueugnon,St Etienne,1,0,H,,,,,,,,,,,,,,
276,F1,26/02/96,Nice,Cannes,1,2,A,,,,,,,,,,,,,,
277,F1,27/02/96,Auxerre,Metz,0,0,D,0,0,D,,,,,,,,,,,
278,F1,27/02/96,Bordeaux,Strasbourg,1,1,D,1,0,H,,,,,,,,,,,
279,F1,27/02/96,Guingamp,Monaco,0,0,D,0,0,D,,,,,,,,,,,
280,F1,27/02/96,Lille,Montpellier,1,1,D,,,,,,,,,,,,,,
281,F1,27/02/96,Martigues,Le Havre,0,1,A,,,,,,,,,,,,,,
282,F1,27/02/96,Nantes,Gueugnon,1,0,H,0,0,D,,,,,,,,,,,
