Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
196,I2,01/02/98,Pescara,Monza,2,2,D,,,,,,,,,,,,,,,,,,,,,
197,I2,01/02/98,Ravenna,Lucchese,2,1,H,,,,,,,,,,,,,,,,,,,,,
198,I2,01/02/98,Reggina,Chievo,0,0,D,,,,,,,,,,,,,,,,,,,,,
199,I2,01/02/98,Torino,Ancona,1,1,D,,,,,,,,,,,,,,,,,,,,,
200,I2,01/02/98,Treviso,Cagliari,0,1,A,,,,,,,,,,,,,,,,,,,,,
201,I2,01/02/98,Verona,Salernitana,0,2,A,,,,,,,,,,,,,,,,,,,,,
202,I2,08/02/98,Ancona,C. Sangro,1,1,D,,,,,,,,,,,,,,,,,,,,,
203,I2,08/02/98,Cagliari,Pescara,2,0,H,,,,,,,,,,,,,,,,,,,,,
204,I2,08/02/98,Chievo,F. Andria,1,1,D,,,,,,,,,,,,,,,,,,,,,
205,I2,08/02/98,Lucchese,Genoa,2,3,A,,,,,,,,,,,,,,,,,,,,,
206,I2,08/02/98,Monza,Verona,5,1,H,,,,,,,,,,,,,,,,,,,,,
207,I2,08/02/98,Padova,Torino,2,1,H,,,,,,,,,,,,,,,,,,,,,
208,I2,08/02/98,Perugia,Ravenna,2,1,H,,,,,,,,,,,,,,,,,,,,,
209,I2,08/02/98,Reggiana,Reggina,1,1,D,,,,,,,,,,,,,,,,,,,,,
210,I2,08/02/98,Salernitana,Treviso,4,0,H,,,,,,,,,,,,,,,,,,,,,
211,I2,08/02/98,Venezia,Foggia,1,0,H,,,,,,,,,,,,,,,,,,,,,
212,I2,14/02/98,Treviso,Reggina,2,0,H,,,,,,,,,,,,,,,,,,,,,
213,I2,15/02/98,C. Sangro,Cagliari,0,3,A,,,,,,,,,,,,,,,,,,,,,
214,I2,15/02/98,Foggia,Torino,0,3,A,,,,,,,,,,,,,,,,,,,,,
215,I2,15/02/98,Genoa,Ancona,2,1,H,,,,,,,,,,,,,,,,,,,,,
216,I2,15/02/98,Lucchese,Perugia,0,0,D,,,,,,,,,,,,,,,,,,,,,
217,I2,15/02/98,Pescara,F. Andria,0,2,A,,,,,,,,,,,,,,,,,,,,,
218,I2,15/02/98,Ravenna,Reggiana,2,3,A,,,,,,,,,,,,,,,,,,,,,
219,I2,15/02/98,Salernitana,Chievo,2,3,A,,,,,,,,,,,,,,,,,,,,,
220,I2,15/02/98,Venezia,Monza,4,2,H,,,,,,,,,,,,,,,,,,,,,
221,I2,15/02/98,Verona,Padova,5,1,H,,,,,,,,,,,,,,,,,,,,,
222,I2,21/02/98,Monza,Treviso,1,1,D,,,,,,,,,,,,,,,,,,,,,
223,I2,22/02/98,Ancona,Ravenna,0,2,A,,,,,,,,,,,,,,,,,,,,,
224,I2,22/02/98,Cagliari,Verona,2,1,H,,,,,,,,,,,,,,,,,,,,,
225,I2,22/02/98,Chievo,Genoa,0,1,A,,,,,,,,,,,,,,,,,,,,,
226,I2,22/02/98,F. Andria,C. Sangro,1,0,H,,,,,,,,,,,,,,,,,,,,,
227,I2,22/02/98,Padova,Lucchese,1,1,D,,,,,,,,,,,,,,,,,,,,,
228,I2,22/02/98,Perugia,Venezia,2,0,H,,,,,,,,,,,,,,,,,,,,,
229,I2,22/02/98,Reggiana,Salernitana,0,1,A,,,,,,,,,,,,,,,,,,,,,
230,I2,22/02/98,Reggina,Foggia,0,0,D,,,,,,,,,,,,,,,,,,,,,
231,I2,22/02/98,Torino,Pescara,0,1,A,,,,,,,,,,,,,,,,,,,,,
232,I2,28/02/98,Genoa,Torino,2,2,D,,,,,,,,,,,,,,,,,,,,,
233,I2,01/03/98,Foggia,Cagliari,1,1,D,,,,,,,,,,,,,,,,,,,,,
234,I2,01/03/98,Lucchese,F. Andria,1,0,H,,,,,,,,,,,,,,,,,,,,,
235,I2,01/03/98,Monza,Reggina,0,1,A,,,,,,,,,,,,,,,,,,,,,
236,I2,01/03/98,Ravenna,C. Sangro,1,3,A,,,,,,,,,,,,,,,,,,,,,
237,I2,01/03/98,Reggiana,Chievo,2,2,D,,,,,,,,,,,,,,,,,,,,,
238,I2,01/03/98,Salernitana,Padova,2,0,H,,,,,,,,,,,,,,,,,,,,,
239,I2,01/03/98,Treviso,Perugia,2,1,H,,,,,,,,,,,,,,,,,,,,,
240,I2,01/03/98,Venezia,Ancona,1,1,D,,,,,,,,,,,,,,,,,,,,,
241,I2,01/03/98,Verona,Pescara,2,0,H,,,,,,,,,,,,,,,,,,,,,
242,I2,08/03/98,C. Sangro,Lucchese,0,2,A,,,,,,,,,,,,,,,,,,,,,
243,I2,08/03/98,Cagliari,Genoa,1,1,D,,,,,,,,,,,,,,,,,,,,,
244,I2,08/03/98,Chievo,Ravenna,2,0,H,,,,,,,,,,,,,,,,,,,,,
245,I2,08/03/98,F. Andria,Monza,1,3,A,,,,,,,,,,,,,,,,,,,,,
246,I2,08/03/98,Padova,Venezia,0,0,D,,,,,,,,,,,,,,,,,,,,,
247,I2,08/03/98,Perugia,Salernitana,1,1,D,,,,,,,,,,,,,,,,,,,,,
248,I2,08/03/98,Pescara,Foggia,1,0,H,,,,,,,,,,,,,,,,,,,,,
249,I2,08/03/98,Reggina,Ancona,2,1,H,,,,,,,,,,,,,,,,,,,,,
250,I2,08/03/98,Torino,Verona,2,1,H,,,,,,,,,,,,,,,,,,,,,
251,I2,08/03/98,Treviso,Reggiana,0,5,A,,,,,,,,,,,,,,,,,,,,,
